UniqueID,Org,AucID,AucZac,AucKon,AucNazov1,AucVal,Porovnávacia cena,VitaznaPonuka,PocetPozvanok,PocetAktivnychUcast,Vitaz,AucTypUpresnenie,Kateg,Subkateg,PocetItems,PocetZmienPonuk,PocetPredlzeni,Stat,MinKrokZnizPercenta,HistoryDealsInCategory,HistoryDealsWithVitaz,MoneySpentSoFarInCategory,MoneySpentSoFarWithVitaz
1105-60-2512,60,2512,2018-05-22 09:30:00,2018-05-24 09:30:00,Nástroje pro ob,Jednotlivé položky,19079.97,163.81876000000003,32,8.0,5939,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,7,30.0,0,,0.1,69,8,1640160.9482,239342.8705
1105-60-2540,60,2540,2018-06-15 12:00:00,2018-06-19 14:00:00,Nástroje pro ob,Jednotlivé položky,19459.17,399.179284,34,6.0,5939,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,9,48.0,0,,0.1,70,9,1650665.6662,249847.5885
1105-60-2577,60,2577,2018-07-10 12:00:00,2018-07-12 12:00:00,Nástroje pro ob,Jednotlivé položky,0.0,287.83062,33,6.0,5939,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,9,39.0,0,,0.1,71,10,1658240.1562,257422.0785
1105-60-2633,60,2633,2018-08-31 12:00:00,2018-09-04 14:00:00,Nástroje pro ob,Jednotlivé položky,66566.5,80.73631999999999,37,8.0,5939,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,14,52.0,0,,0.1,72,11,1660364.7962,259546.7185
1105-60-2657,60,2657,2018-09-14 12:00:00,2018-09-18 14:00:00,Nástroje pro ob,Jednotlivé položky,54781.75,183.5628,38,7.0,5939,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,11,42.0,0,,0.1,73,12,1665195.3962,264377.3185
1105-60-2660,60,2660,2018-09-17 12:00:00,2018-09-19 14:00:00,Nástroje pro ob,Jednotlivé položky,52001.88479999999,193.71259999999998,36,8.0,5939,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,11,43.0,0,,0.1,74,13,1670293.0962,269475.0185
1105-60-2669,60,2669,2018-09-26 12:00:00,2018-09-28 14:00:00,Nástroje pro ob,Jednotlivé položky,0.0,190.60306,37,6.0,5939,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,6,24.0,0,,0.1,75,14,1675308.9662,274490.8885
1105-60-2681,60,2681,2018-10-01 12:00:00,2018-10-03 14:00:00,Nástroje pro ob,Jednotlivé položky,27140.16,296.81496,37,8.0,5939,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,10,53.0,0,,0.1,76,15,1683119.8862,282301.8085
1105-60-2690,60,2690,2018-10-10 10:00:00,2018-10-12 14:00:00,Nástroje pro ob,Jednotlivé položky,0.0,147.96288,34,8.0,5939,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,14,43.0,0,,0.1,77,16,1687013.6462,286195.5685
1105-60-2704,60,2704,2018-10-22 10:30:00,2018-10-24 14:30:00,Nástroje pro ob,Jednotlivé položky,58147.62,67.7901,34,8.0,5939,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,8,35.0,0,,0.1,78,17,1688797.5962,287979.5185
1105-60-2705,60,2705,2018-10-23 08:00:00,2018-10-25 14:00:00,brusivo -tech.f,Jednotlivé položky,13940.0,492.2235,26,8.0,5939,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,5,43.0,0,,0.1,79,18,1701750.8462,300932.7685
1105-60-2711,60,2711,2018-10-24 11:00:00,2018-10-26 11:00:00,Nástroje pro ob,Jednotlivé položky,0.0,450.9726,38,5.0,5939,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,15,51.0,0,,0.1,80,19,1713618.5462,312800.4685
1105-60-2719,60,2719,2018-10-30 09:00:00,2018-11-01 12:00:00,Nástroje pro ob,Jednotlivé položky,65104.578,141.80422,38,5.0,5939,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,10,35.0,0,,0.1,81,20,1717350.2362000002,316532.1585
1105-60-2742,60,2742,2018-11-15 10:00:00,2018-11-16 17:00:00,Nástroje pro ob,Jednotlivé položky,37557.139,224.637665,39,9.0,5939,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,23,127.0,0,,0.1,82,21,1723261.7537,322443.67600000004
1105-60-2765,60,2765,2018-11-29 12:00:00,2018-12-03 11:30:00,Nástroje pro ob,Jednotlivé položky,0.0,366.29264,41,8.0,5939,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,12,47.0,0,,0.1,83,22,1732901.0337,332082.956
1105-60-2989,60,2989,2019-06-26 10:00:00,2019-06-28 14:30:00,Nástroje pro ob,Jednotlivé položky,59196.312000000005,28.10214,40,9.0,5939,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,12,36.0,0,,0.1,84,23,1733640.5637,332822.48600000003
1105-60-3012,60,3012,2019-08-02 14:00:00,2019-08-06 14:00:00,Nástroje pro ob,Jednotlivé položky,103931.88,47.0421,44,9.0,5939,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,15,61.0,0,,0.1,85,24,1734878.5137,334060.436
1105-60-3027,60,3027,2019-08-20 09:00:00,2019-08-22 11:00:00,Nástroje pro ob,Jednotlivé položky,41553.95,33.00813,40,7.0,5939,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,8,27.0,0,,0.1,86,25,1735747.1487,334929.071
1105-60-3050,60,3050,2019-09-11 08:47:00,2019-09-13 16:00:00,komunální nářad,Jednotlivé položky,12384.0,51.82136,16,8.0,5939,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,4,32.0,0,,0.1,87,26,1737110.8687,336292.791
1105-60-3101,60,3101,2019-10-23 08:00:00,2019-10-25 10:00:00,Nástroje pro ob,Jednotlivé položky,197411.57,322.791,43,4.0,5939,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,15,24.0,0,,0.1,88,27,1745605.3687,344787.291
1105-60-3169,60,3169,2020-01-15 08:00:00,2020-01-17 11:00:00,Nástroje pro ob,Jednotlivé položky,230179.2,38.68248,47,7.0,5939,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,19,34.0,0,,0.1,89,28,1746623.3287,345805.251
1105-60-2810,60,2810,2019-01-29 08:00:00,2019-01-31 14:00:00,Nástroje pro ob,Jednotlivé položky,211883.252,407.6982,42,8.0,5976,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,15,52.0,0,,0.1,90,1,1757352.2287,10728.9
1105-60-2938,60,2938,2019-05-14 12:00:00,2019-05-16 14:00:00,Nástroje pro ob,Jednotlivé položky,41751.2992,42.09336,41,10.0,5976,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,11,56.0,0,,0.1,91,2,1758459.9487,11836.62
1105-60-3136,60,3136,2019-11-25 13:30:00,2019-11-27 15:00:00,Nástroje pro ob,Jednotlivé položky,11272.0014,227.31904,43,7.0,5976,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,8,44.0,0,,0.1,92,3,1764442.0287,17818.7
1105-60-3143,60,3143,2019-12-02 07:30:00,2019-12-04 09:00:00,Nástroje pro ob,Jednotlivé položky,171715.97240000003,86.4231264,44,9.0,5976,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,17,38.0,0,,0.1,93,4,1766716.3215,20092.9928
1105-60-2313,60,2313,2018-01-09 08:15:00,2018-01-11 12:03:00,Nástroje pro ob,Jednotlivé položky,0.0,89.63135999999999,29,10.0,5977,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,19,68.0,0,,0.1,94,1,1769075.0415,2358.72
1105-60-2372,60,2372,2018-02-20 13:30:00,2018-02-23 13:30:00,Nástroje pro ob,Jednotlivé položky,73264.1,427.78499999999997,26,5.0,5977,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,14,52.0,0,,0.1,95,2,1780332.5415,13616.22
1105-60-2754,60,2754,2018-11-23 12:30:00,2018-11-26 14:30:00,Nástroje pro ob,Jednotlivé položky,0.0,360.24,39,7.0,5977,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,9,41.0,0,,0.1,96,3,1789812.5415,23096.22
1105-60-2882,60,2882,2019-03-27 13:00:00,2019-03-29 11:30:00,Nástroje pro ob,Jednotlivé položky,80996.16,130.492,32,6.0,5977,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,11,22.0,0,,0.1,97,4,1793246.5415,26530.22
1105-60-3086,60,3086,2019-10-08 08:00:00,2019-10-10 15:00:00,Nástroje pro ob,Jednotlivé položky,0.0,189.86586,41,5.0,5977,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,15,20.0,0,,0.1,98,5,1798243.0115,31526.69
1105-60-3115,60,3115,2019-11-01 12:30:00,2019-11-07 13:30:00,PILOVÉ PÁSY,Celková nabídka účastníka,0.0,19467.1036,26,12.0,5980,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,8,157.0,0,,0.1,99,1,2310535.2115,512292.2
1105-60-2453,60,2453,2018-04-11 13:00:00,2018-04-13 10:00:00,Nástroje pro ob,Jednotlivé položky,0.0,36.752688,27,9.0,6065,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,9,62.0,0,,0.1,100,1,2311502.3875,967.176
1105-60-2796,60,2796,2019-01-21 08:00:00,2019-01-22 17:00:00,Nástroje pro ob,Jednotlivé položky,20041.461,272.47311,36,8.0,6065,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,22,138.0,0,,0.1,101,2,2318672.7325,8137.521000000001
1105-60-2797,60,2797,2019-01-21 09:30:00,2019-01-22 18:30:00,Nástroje pro ob,Jednotlivé položky,48095.46,85.66416000000001,41,12.0,6065,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,12,72.0,0,,0.1,102,3,2320927.0525,10391.841
1105-60-2600,60,2600,2018-08-09 07:30:00,2018-08-13 13:30:00,brusivo -kotouč,Jednotlivé položky,0.0,709.1712,9,3.0,6067,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,5,15.0,0,,0.1,103,2,2339589.4525,30496.4
1105-60-2741,60,2741,2018-11-14 11:00:00,2018-11-16 14:00:00,brusivo -kotouč,Jednotlivé položky,0.0,1073.7887999999998,28,6.0,6067,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,8,40.0,0,,0.1,104,3,2367847.0525,58754.0
1105-60-2833,60,2833,2019-02-13 08:30:00,2019-02-14 16:00:00,Nástroje pro ob,Jednotlivé položky,36252.0,1295.04,19,7.0,6067,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,7,49.0,0,,0.1,105,4,2401927.0525,92834.0
1105-60-2358,60,2358,2018-02-09 08:30:00,2018-02-13 11:00:00,komunální nářad,Jednotlivé položky,21882.366,680.353938,17,9.0,6115,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,13,104.0,0,,0.1,106,1,2419831.1035,17904.051
1105-60-2393,60,2393,2018-03-06 11:00:00,2018-03-08 14:00:00,Nástroje pro ob,Jednotlivé položky,67033.92,299.5175959999999,24,5.0,6115,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,9,31.0,0,,0.1,107,2,2427713.1455,25786.093
1105-60-2457,60,2457,2018-04-12 13:00:00,2018-04-16 14:00:00,Nástroje pro ob,Jednotlivé položky,67582.05,155.93376,31,7.0,6115,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,10,21.0,0,,0.1,108,3,2431816.6655,29889.613
1105-60-2849,60,2849,2019-02-27 10:30:00,2019-03-01 10:00:00,Nástroje pro ob,Jednotlivé položky,61631.04,54.492,41,8.0,6115,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,14,47.0,0,,0.1,109,4,2433250.6655,31323.613
1105-60-2899,60,2899,2019-04-11 14:00:00,2019-04-15 14:00:00,Nástroje pro ob,Jednotlivé položky,33343.44,209.53067,45,8.0,6115,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,8,35.0,0,,0.1,110,5,2438764.6305,36837.578
1105-60-2944,60,2944,2019-05-16 14:00:00,2019-05-20 14:00:00,Nástroje pro ob,Jednotlivé položky,85999.0,258.57936,42,6.0,6115,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,8,26.0,0,,0.1,111,6,2445569.3505,43642.298
1105-60-3019,60,3019,2019-08-08 13:00:00,2019-08-12 09:00:00,Nástroje pro ob,Jednotlivé položky,118115.5075,65.6982,43,8.0,6115,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,12,43.0,0,,0.1,112,7,2447298.2505,45371.198
1105-60-3160,60,3160,2020-01-07 07:30:00,2020-01-09 09:00:00,Nástroje pro ob,Jednotlivé položky,126191.37600000002,162.97344999999999,44,10.0,6115,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,13,48.0,0,,0.1,113,8,2451587.0255,49659.973
1105-60-2679,60,2679,2018-09-27 13:00:00,2018-10-10 14:00:00,Poptávka na nás,Celková nabídka účastníka,0.0,65.4308928,25,4.0,6116,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,1,4.0,0,,0.1,114,1,2453308.8911,1721.8656
1105-60-2785,60,2785,2019-01-07 14:00:00,2019-01-09 14:00:00,Nástroje pro ob,Jednotlivé položky,76343.6,169.32488400000003,38,8.0,6116,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,12,31.0,0,,0.1,115,2,2457764.8091,6177.783600000001
1105-60-3117,60,3117,2019-11-06 09:00:00,2019-11-08 10:12:00,Nástroje pro ob,Jednotlivé položky,43517.184,58.817502,45,10.0,6116,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,16,53.0,0,,0.1,116,3,2459312.6381,7725.6126
1105-60-2422,60,2422,2018-03-23 12:00:00,2018-03-27 13:00:00,Nástroje pro ob,Jednotlivé položky,59949.56,669.85032,26,3.0,6118,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,7,18.0,0,,0.1,117,1,2476940.2781,17627.64
1105-60-2595,60,2595,2018-08-03 12:00:00,2018-08-10 12:00:00,Nástroje pro ob,Jednotlivé položky,89827.7,295.3512,32,6.0,6118,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,9,20.0,0,,0.1,118,2,2484712.6781,25400.04
1105-60-2461,60,2461,2018-04-16 13:00:00,2018-04-18 14:00:00,Nástroje pro ob,Jednotlivé položky,0.0,174.81489599999998,30,6.0,6119,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,11,29.0,0,,0.1,119,1,2489313.0701,4600.392
1105-60-2521,60,2521,2018-05-29 09:00:00,2018-05-31 13:00:00,Nástroje pro ob,Jednotlivé položky,81508.6125,481.39919999999995,30,7.0,6119,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,10,38.0,0,,0.1,120,2,2501981.4701,17268.792
1105-60-2596,60,2596,2018-08-06 12:00:00,2018-08-10 12:00:00,Nástroje pro ob,Jednotlivé položky,34043.928,89.61084,34,7.0,6119,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,12,55.0,0,,0.1,121,3,2504339.6501,19626.972
1105-60-2607,60,2607,2018-08-15 09:00:00,2018-08-17 14:12:00,Nástroje pro ob,Jednotlivé položky,49273.35,168.67136,36,4.0,6119,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,3,9.0,0,,0.1,122,4,2508778.3701,24065.692
1105-60-2965,60,2965,2019-06-10 16:00:00,2019-06-13 16:00:00,Nástroje pro ob,Jednotlivé položky,39150.558000000005,457.09819999999996,44,5.0,6119,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,11,44.0,0,,0.1,123,5,2520807.2701000003,36094.592
1105-60-2994,60,2994,2019-07-02 13:00:00,2019-07-04 15:00:00,Nástroje pro ob,Jednotlivé položky,28121.625,96.71759999999999,42,5.0,6119,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,5,13.0,0,,0.1,124,6,2523352.4701,38639.792
1105-60-2878,60,2878,2019-03-25 13:30:00,2019-04-09 14:30:00,Kompletní výrob,Jednotlivé položky,0.0,462.84,16,4.0,6152,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,3,12.0,0,,0.1,125,1,2535532.4701,12180.0
1105-60-2976,60,2976,2019-06-17 14:00:00,2019-06-21 14:00:00,Kompletní výrob,Jednotlivé položky,0.0,82.992,16,3.0,6154,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,1,6.0,0,,0.1,126,1,2537716.4701,2184.0
1105-60-2603,60,2603,2018-08-10 08:00:00,2018-08-20 08:00:00,Kompletní výrob,Jednotlivé položky,0.0,1044.2552,19,2.0,6156,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,1,3.0,0,,0.1,127,1,2565196.8701,27480.4
1105-60-2777,60,2777,2018-12-14 09:00:00,2018-12-17 14:00:00,komunální nářad,Jednotlivé položky,34719.24,1027.995912,13,9.0,6160,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,3,29.0,0,,0.1,128,1,2592249.3941,27052.524
1105-60-2530,60,2530,2018-05-30 19:00:00,2018-06-08 19:00:00,Kompletní výrob,Celková nabídka účastníka,0.0,5472.0,23,1.0,6256,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,2,2.0,0,,0.1,129,1,2736249.3941,144000.0
1105-60-2626,60,2626,2018-08-28 08:00:00,2018-09-07 14:00:00,Výroba upínací ,Celková nabídka účastníka,0.0,387.486,37,1.0,6256,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,1,1.0,0,,0.1,130,2,2746446.3941,154197.0
1105-60-2703,60,2703,2018-10-19 12:30:00,2018-11-02 14:30:00,Kompletní výrob,Celková nabídka účastníka,0.0,7205.5599999999995,21,1.0,6256,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,1,1.0,0,,0.1,131,3,2936066.3941,343817.0
1105-60-3149,60,3149,2019-12-09 13:00:00,2019-12-13 15:00:00,Kompletní pomoc,Celková nabídka účastníka,0.0,1420.06,47,6.0,6256,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,1,6.0,0,,0.1,132,4,2973436.3941,381187.0
1105-60-2406,60,2406,2018-03-15 12:00:00,2018-03-19 13:00:00,Nástroje pro ob,Jednotlivé položky,59665.2,170.403552,27,7.0,7410,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,7,26.0,0,,0.1,133,1,2977920.6981,4484.304
1105-60-2597,60,2597,2018-08-06 12:00:00,2018-08-10 12:00:00,Nástroje pro ob,Jednotlivé položky,4992.0,141.645,32,7.0,7410,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,11,67.0,0,,0.1,134,2,2981648.1981,8211.804
1105-60-2614,60,2614,2018-08-20 12:00:00,2018-08-23 14:00:00,Nástroje pro ob,Jednotlivé položky,29841.46,80.62079999999999,37,7.0,7410,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,8,36.0,0,,0.1,135,3,2983769.7981,10333.404
1105-60-2638,60,2638,2018-09-04 12:00:00,2018-09-06 14:00:00,Nástroje pro ob,Jednotlivé položky,0.0,28.1295,37,6.0,7410,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,13,67.0,0,,0.1,136,4,2984510.0481,11073.654
1105-60-2801,60,2801,2019-01-22 13:00:00,2019-01-24 17:00:00,Nástroje pro ob,Jednotlivé položky,9667.2,175.78040000000001,29,7.0,7410,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,8,37.0,0,,0.1,137,5,2989135.8481,15699.454
1105-60-3146,60,3146,2019-12-03 08:30:00,2019-12-05 10:00:00,Nástroje pro ob,Jednotlivé položky,10228.593,150.898,43,6.0,7410,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,11,43.0,0,,0.1,138,6,2993106.8481,19670.454
1105-60-2661,60,2661,2018-09-17 11:00:00,2018-09-18 14:00:00,brusivo -kotouč,Jednotlivé položky,13752.56,382.2192,23,6.0,7555,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,4,26.0,0,,0.1,139,1,3003165.2481,10058.4
1105-60-3025,60,3025,2019-08-15 09:30:00,2019-08-19 09:00:00,brusivo -tech.f,Jednotlivé položky,20482.11,706.8,30,11.0,7555,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,10,121.0,0,,0.1,140,2,3021765.2481,28658.4
1105-60-3061,60,3061,2019-09-19 08:31:00,2019-09-23 07:00:00,brusivo -brousí,Jednotlivé položky,0.0,463.182,31,4.0,7555,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,5,21.0,0,,0.1,141,3,3033954.2481,40847.4
1105-60-3168,60,3168,2020-01-14 12:00:00,2020-01-16 11:00:00,brusivo -kotouč,Jednotlivé položky,17282.304,537.7836,27,6.0,7555,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,6,38.0,0,,0.1,142,4,3048106.4481,54999.600000000006
1105-60-2348,60,2348,2018-01-31 13:38:00,2018-02-02 13:38:00,Nástroje pro ob,Jednotlivé položky,68658.9,107.464,28,9.0,7718,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,20,81.0,0,,0.1,143,1,3050934.4481,2828.0
1105-60-2480,60,2480,2018-04-25 12:30:00,2018-04-30 12:30:00,Nástroje pro ob,Jednotlivé položky,16140.5,131.67,27,7.0,7890,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,6,24.0,0,,0.1,144,1,3054399.4481,3465.0
1105-60-2485,60,2485,2018-04-26 12:00:00,2018-04-30 12:00:00,Nástroje pro ob,Jednotlivé položky,30650.0,100.776,29,5.0,7890,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,11,31.0,0,,0.1,145,2,3057051.4481,6117.0
1105-60-2517,60,2517,2018-05-23 12:00:00,2018-05-25 14:00:00,Nástroje pro ob,Jednotlivé položky,0.0,102.8736,32,8.0,7890,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,11,49.0,0,,0.1,146,3,3059758.6481,8824.2
1105-60-2535,60,2535,2018-06-06 12:00:00,2018-06-12 09:00:00,Nástroje pro ob,Jednotlivé položky,0.0,1054.0896,32,6.0,7890,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,4,20.0,0,,0.1,147,4,3087497.8481,36563.4
1105-60-2534,60,2534,2018-06-12 09:30:00,2018-06-14 09:30:00,Nástroje pro ob,Jednotlivé položky,0.0,48.076840000000004,31,7.0,7890,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,10,29.0,0,,0.1,148,5,3088763.0281,37828.58
1105-60-2583,60,2583,2018-07-13 10:00:00,2018-08-01 10:00:00,Nástroje pro ob,Jednotlivé položky,0.0,287.2876,31,5.0,7890,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,4,21.0,0,,0.1,149,6,3096323.2281,45388.78
1105-60-2738,60,2738,2018-11-08 12:00:00,2018-11-12 12:00:00,Nástroje pro ob,Jednotlivé položky,0.0,99.27499999999999,38,4.0,7890,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,7,14.0,0,,0.1,150,7,3098935.7281,48001.28
1105-60-2827,60,2827,2019-02-12 09:30:00,2019-02-14 11:30:00,Nástroje pro ob,Jednotlivé položky,68528.8025,90.7687,44,9.0,7890,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,9,47.0,0,,0.1,151,8,3101324.3781000003,50389.93
1105-60-2975,60,2975,2019-06-17 07:30:00,2019-06-19 12:00:00,Brousicí kotouč,Jednotlivé položky,17558.4,351.17699999999996,29,11.0,7890,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,6,70.0,0,,0.1,152,9,3110565.8781000003,59631.43
1105-60-3028,60,3028,2019-08-20 13:30:00,2019-08-22 11:00:00,Nástroje pro ob,Jednotlivé položky,2998.33,61.0736,22,5.0,7890,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,8,36.0,0,,0.1,153,10,3112173.0781,61238.630000000005
