UniqueID,Org,AucID,AucZac,AucKon,AucNazov1,AucVal,Porovnávacia cena,VitaznaPonuka,Mena,PocetPozvanok,PocetAktivnychUcast,Vitaz,AucTypUpresnenie,Kateg,Subkateg,PocetItems,PocetZmienPonuk,PocetPredlzeni,Stat,MinKrokZnizPercenta,HistoryDealsInCategory,HistoryDealsWithVitaz,MoneySpentSoFarInCategory,MoneySpentSoFarWithVitaz,Relativna Uspora
1105-60-3098,60,3098,2019-10-17 10:00:00,2019-10-21 09:00:00,Nástroje pro ob,Jednotlivé položky,25332.615,9236.146,CZK,41,8.0,10874,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,15,104.0,0,,0.1,207,5,5610149.9541,33047.006,0.6354049512851319
1105-60-3104,60,3104,2019-10-25 11:00:00,2019-10-29 15:00:00,Nástroje pro ob,Jednotlivé položky,16662.975,12129.595,CZK,28,6.0,10874,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,17,88.0,0,,0.1,208,6,5622279.5491,45176.601,0.27206306196822594
1105-60-3155,60,3155,2019-12-13 09:30:00,2019-12-16 09:00:00,Nástroje pro ob,Jednotlivé položky,128758.4595,4600.945000000001,CZK,43,8.0,10874,poptavka,"Stroje, zařízení, nástroje, nářadí",Nářadí a nástroje,21,51.0,0,,0.1,209,7,5626880.4941,49777.546,0.9642668526956086
1105-60-2670,60,2670,2018-09-21 13:30:00,2018-09-25 11:18:00,Kapalina obrábě,Jednotlivé položky,36432.0,35700.0,CZK,167,4.0,9257,poptavka,"Stroje, zařízení, nástroje, nářadí",Oleje a maziva,1,5.0,0,,0.1,1,1,35700.0,35700.0,0.020092226613965744
1105-60-2374,60,2374,2018-02-22 10:00:00,2018-02-28 10:00:00,AXIÁLNÍ VENTILÁ,Celková nabídka účastníka,24798.72,24578.4,CZK,10,7.0,8458,poptavka,"Elektro, elektromateriál",Opravy a náhradní díly,2,21.0,0,,0.1,2,1,43855.765,24578.4,0.008884329513781344
1105-60-2352,60,2352,2018-02-02 15:30:00,2018-02-08 15:30:00,ŠKODA OCTAVIA C,Celková nabídka účastníka,612000.0,631735.44,CZK,24,1.0,9738,poptavka,"Dopravní služby, auto-moto a příslušenství",Osobní automobily,8,6.0,0,,0.1,1,1,631735.44,631735.44,-0.03224745098039206
1105-60-2365,60,2365,2018-02-13 10:00:00,2018-02-15 14:00:00,Pytel VCI se zá,Celková nabídka účastníka,407388.0,312270.0,CZK,271,19.0,6926,poptavka,Obaly,Plastové obaly a fólie,1,26.0,0,,0.0,1,1,312270.0,312270.0,0.23348257680638604
1105-60-3003,60,3003,2019-07-29 09:00:00,2019-07-31 09:00:00,Plechy a ostatn,Jednotlivé položky,421903.5118,51192.0,CZK,41,14.0,5158,poptavka,"Hutní materiál, kovy a slitiny",Plechy,16,98.0,0,,0.0,1,1,51192.0,51192.0,0.8786642003011647
1105-60-3063,60,3063,2019-09-20 11:00:00,2019-09-24 12:00:00,Plechy a ostatn,Jednotlivé položky,233344.4058,46720.8,CZK,44,14.0,5158,poptavka,"Hutní materiál, kovy a slitiny",Plechy,12,98.0,0,,0.0,2,2,97912.8,97912.8,0.7997775012440431
1105-60-3110,60,3110,2019-10-29 15:00:00,2019-10-31 12:00:00,Plechy a ostatn,Jednotlivé položky,118057.83936,13720.0,CZK,45,10.0,5158,poptavka,"Hutní materiál, kovy a slitiny",Plechy,10,62.0,0,,0.0,3,3,111632.8,111632.8,0.8837857775953117
1105-60-3067,60,3067,2019-09-24 10:00:00,2019-09-26 10:00:00,Plechy,Jednotlivé položky,11341380.0,306374.4,CZK,44,5.0,5160,poptavka,"Hutní materiál, kovy a slitiny",Plechy,5,44.0,0,,0.0,4,1,418007.2,306374.4,0.9729861445432566
1105-60-2330,60,2330,2018-01-18 08:30:00,2018-01-22 09:00:00,Výpalky,Jednotlivé položky,215815.6,204204.0,CZK,28,5.0,5161,poptavka,"Hutní materiál, kovy a slitiny",Plechy,1,7.0,0,,0.0,5,1,622211.2,204204.0,0.05380333951762526
1105-60-2370,60,2370,2018-02-16 14:00:00,2018-02-19 15:00:00,VÝPALEK 12x352x,Celková nabídka účastníka,39964.0,32445.0,CZK,33,6.0,5161,poptavka,"Hutní materiál, kovy a slitiny",Plechy,1,10.0,0,,0.0,6,2,654656.2,236649.0,0.18814432989690721
1105-60-2390,60,2390,2018-03-02 16:00:00,2018-03-06 15:00:00,Výpalky ,Jednotlivé položky,140424.0,145370.4,CZK,28,5.0,5161,poptavka,"Hutní materiál, kovy a slitiny",Plechy,2,19.0,0,,0.0,7,3,800026.6,382019.4,-0.03522474790634075
1105-60-2548,60,2548,2018-06-18 08:00:00,2018-06-20 07:30:00,Výpalek TALÍŘ 2,Jednotlivé položky,220220.0,191334.0,CZK,33,5.0,5161,poptavka,"Hutní materiál, kovy a slitiny",Plechy,1,6.0,0,,0.0,8,4,991360.6,573353.4,0.13116883116883116
1105-60-2569,60,2569,2018-07-02 14:30:00,2018-07-03 14:30:00,Výpalky ,Jednotlivé položky,11550.0,12054.0,CZK,33,2.0,5161,poptavka,"Hutní materiál, kovy a slitiny",Plechy,2,4.0,0,,0.0,9,5,1003414.6,585407.4,-0.04363636363636364
1105-60-2585,60,2585,2018-08-02 07:30:00,2018-08-06 07:30:00,Výpalky ,Jednotlivé položky,141772.8,131328.0,CZK,32,3.0,5161,poptavka,"Hutní materiál, kovy a slitiny",Plechy,4,13.0,0,,0.0,10,6,1134742.6,716735.4,0.07367280606717219
1105-60-2677,60,2677,2018-09-27 13:00:00,2018-10-02 07:30:00,Výpalky,Jednotlivé položky,4457.04,5757.0,CZK,31,1.0,5161,poptavka,"Hutní materiál, kovy a slitiny",Plechy,2,2.0,0,,0.0,11,7,1140499.6,722492.4,-0.2916644230251467
1105-60-3018,60,3018,2019-08-07 08:30:00,2019-08-07 14:00:00,Výpalky  ,Jednotlivé položky,247199.4,242490.84,CZK,36,4.0,5161,poptavka,"Hutní materiál, kovy a slitiny",Plechy,1,7.0,0,,0.0,12,8,1382990.44,964983.24,0.01904761904761904
1105-60-2323,60,2323,2018-01-12 15:30:00,2018-01-16 13:00:00,Plech 4 - 1250x,Jednotlivé položky,12401.715,9690.0,CZK,37,1.0,5163,poptavka,"Hutní materiál, kovy a slitiny",Plechy,2,1.0,0,,0.0,13,1,1392680.44,9690.0,0.21865645195039557
1105-60-2376,60,2376,2018-02-23 11:00:00,2018-02-27 11:00:00,Plechy a plochá,Jednotlivé položky,89916.47,18072.08,CZK,38,5.0,5163,poptavka,"Hutní materiál, kovy a slitiny",Plechy,5,12.0,0,,0.0,14,3,1410752.52,34319.840000000004,0.799012572446405
1105-60-2396,60,2396,2018-03-08 11:00:00,2018-03-09 14:00:00,Plech P2-1000x2,Jednotlivé položky,314494.79808000004,7727.104,CZK,36,3.0,5163,poptavka,"Hutní materiál, kovy a slitiny",Plechy,1,4.0,0,,0.0,15,4,1418479.624,42046.944,0.9754301055306027
1105-60-2574,60,2574,2018-07-03 10:00:00,2018-07-04 10:00:00,Plech P6-1500x3,Jednotlivé položky,6800.112000000001,22078.224,CZK,39,3.0,5163,poptavka,"Hutní materiál, kovy a slitiny",Plechy,1,3.0,0,,0.0,16,7,1440557.848,70570.016,-2.2467441712724723
1105-60-2635,60,2635,2018-08-31 11:30:00,2018-09-04 14:00:00,Plechy ,Jednotlivé položky,238435.911,72101.54,CZK,39,3.0,5163,poptavka,"Hutní materiál, kovy a slitiny",Plechy,5,13.0,0,,0.0,17,8,1512659.388,142671.55599999998,0.697606204964654
1105-60-3030,60,3030,2019-08-21 09:30:00,2019-08-23 14:30:00,Plechy,Jednotlivé položky,6581685.2,3796580.0,CZK,42,4.0,5163,poptavka,"Hutní materiál, kovy a slitiny",Plechy,2,8.0,0,,0.0,19,13,5348712.956,3994698.832,0.42315989224157974
1105-60-3177,60,3177,2020-01-21 15:00:00,2020-01-23 11:00:00,Plechy,Jednotlivé položky,216962.408,101533.248,CZK,42,7.0,5163,poptavka,"Hutní materiál, kovy a slitiny",Plechy,5,25.0,0,,0.0,20,15,5450246.204,4417757.204,0.5320237780546757
1105-60-2363,60,2363,2018-02-12 11:30:00,2018-02-13 09:00:00,Plech 6 - 1500 ,Jednotlivé položky,3370.8,3511.144,CZK,38,3.0,5164,poptavka,"Hutní materiál, kovy a slitiny",Plechy,1,4.0,0,,0.0,21,1,5453757.348,3511.144,-0.04163522012578604
1105-60-2613,60,2613,2018-08-17 07:33:00,2018-08-20 11:00:00,Plochá ocel 150,Jednotlivé položky,3297.0,3272.22,CZK,37,4.0,5164,poptavka,"Hutní materiál, kovy a slitiny",Plechy,1,4.0,0,,0.0,22,3,5457029.568,10771.563999999998,0.007515923566879042
1105-60-3174,60,3174,2020-01-17 13:30:00,2020-01-20 11:00:00,Plechy ,Jednotlivé položky,25731.68,5688.9,CZK,43,5.0,5164,poptavka,"Hutní materiál, kovy a slitiny",Plechy,2,9.0,0,,0.0,24,6,5494651.908,52826.7232,0.7789145520230315
1105-60-2863,60,2863,2019-03-13 15:30:00,2019-03-20 15:00:00,Plechy ,Celková nabídka účastníka,733125.5101999999,698080.6760000001,CZK,35,7.0,5165,poptavka,"Hutní materiál, kovy a slitiny",Plechy,2,9.0,0,,0.0,25,1,6192732.584000001,698080.6760000001,0.04780195711705547
1105-60-2671,60,2671,2018-09-24 09:00:00,2018-09-26 12:00:00,Plechy a ostatn,Jednotlivé položky,109493.797,26145.0,CZK,40,10.0,5169,poptavka,"Hutní materiál, kovy a slitiny",Plechy,4,24.0,0,,0.0,26,2,6218877.584000001,27074.376,0.7612193501701289
1105-60-2751,60,2751,2018-11-21 08:30:00,2018-11-22 13:30:00,Plechy a ostatn,Jednotlivé položky,609082.53,5303.04,CZK,40,12.0,5169,poptavka,"Hutní materiál, kovy a slitiny",Plechy,10,70.0,0,,0.0,27,3,6224180.624000001,32377.416,0.991293396643637
1105-60-2877,60,2877,2019-03-22 12:30:00,2019-03-26 10:00:00,Plechy a ostatn,Jednotlivé položky,390358.1864,4479.3,CZK,37,10.0,5169,poptavka,"Hutní materiál, kovy a slitiny",Plechy,14,73.0,0,,0.0,28,4,6228659.924000001,36856.716,0.9885251541890041
1105-60-2310,60,2310,2018-01-05 09:30:00,2018-01-10 09:30:00,Plechy a ostatn,Jednotlivé položky,293312.971,10670.0,CZK,38,5.0,5172,poptavka,"Hutní materiál, kovy a slitiny",Plechy,10,25.0,0,,0.0,29,1,6239329.924000001,10670.0,0.9636224747796782
1105-60-2355,60,2355,2018-02-06 14:00:00,2018-02-09 10:00:00,Plechy a ostatn,Jednotlivé položky,206929.145,8271.9,CZK,35,9.0,5172,poptavka,"Hutní materiál, kovy a slitiny",Plechy,9,49.0,0,,0.0,30,2,6247601.824,18941.9,0.9600254473578383
1105-60-2429,60,2429,2018-03-28 13:30:00,2018-04-03 12:00:00,Plechy a ostatn,Jednotlivé položky,175986.1248,20548.5,CZK,40,6.0,5172,poptavka,"Hutní materiál, kovy a slitiny",Plechy,10,31.0,0,,0.0,31,3,6268150.324,39490.4,0.8832379539957914
1105-60-2531,60,2531,2018-06-01 08:00:00,2018-06-06 14:00:00,Plechy a ostatn,Jednotlivé položky,768023.1195,8839.6,CZK,37,7.0,5172,poptavka,"Hutní materiál, kovy a slitiny",Plechy,10,61.0,0,,0.0,32,6,6276989.924000001,82125.15000000001,0.9884904506445655
1105-60-2318,60,2318,2018-01-10 13:30:00,2018-01-11 13:30:00,Plechy 16-1500x,Jednotlivé položky,166697.53344,48519.0,CZK,38,5.0,5173,poptavka,"Hutní materiál, kovy a slitiny",Plechy,2,8.0,0,,0.0,33,1,6325508.924000001,48519.0,0.7089399045159621
1105-60-2392,60,2392,2018-03-06 08:30:00,2018-03-07 14:00:00,Plechy a ostatn,Jednotlivé položky,317770.78556,15295.0,CZK,39,12.0,5173,poptavka,"Hutní materiál, kovy a slitiny",Plechy,16,92.0,0,,0.0,34,2,6340803.924000001,63814.0,0.951867822043345
1105-60-2546,60,2546,2018-06-13 15:30:00,2018-06-15 08:00:00,Plech P6-1500x3,Jednotlivé položky,6800.112000000001,7199.28,CZK,42,5.0,5859,poptavka,"Hutní materiál, kovy a slitiny",Plechy,1,5.0,0,,0.0,35,1,6348003.204000001,7199.28,-0.05870020964360568
1105-60-2489,60,2489,2018-05-02 15:30:00,2018-05-04 09:00:00,Plechy a ostatn,Jednotlivé položky,185152.0688,41127.2,CZK,41,9.0,5878,poptavka,"Hutní materiál, kovy a slitiny",Plechy,15,92.0,0,,0.0,36,1,6389130.404,41127.2,0.7778733974372961
1105-60-2773,60,2773,2018-12-12 15:00:00,2018-12-17 07:30:00,Plechy a ostatn,Jednotlivé položky,203103.45,61190.0,CZK,37,11.0,5878,poptavka,"Hutní materiál, kovy a slitiny",Plechy,9,62.0,0,,0.0,37,2,6450320.404,102317.2,0.6987249601126914
1105-60-2980,60,2980,2019-06-19 13:00:00,2019-06-24 08:00:00,Plechy a ostatn,Jednotlivé položky,616345.1388,19080.0,CZK,44,11.0,5878,poptavka,"Hutní materiál, kovy a slitiny",Plechy,10,74.0,0,,0.0,38,3,6469400.404,121397.2,0.9690433187529506
1105-60-2804,60,2804,2019-01-24 10:45:00,2019-01-25 11:00:00,Plechy ,Celková nabídka účastníka,129024.0,147502.08,CZK,41,6.0,5888,poptavka,"Hutní materiál, kovy a slitiny",Plechy,1,8.0,0,,0.0,39,1,6616902.484,147502.08,-0.14321428571428563
1105-60-2441,60,2441,2018-04-05 15:00:00,2018-04-09 07:30:00,Výpalek MONTÁŽN,Jednotlivé položky,19021.7,15303.75,CZK,33,2.0,5889,poptavka,"Hutní materiál, kovy a slitiny",Plechy,1,2.0,0,,0.0,40,1,6632206.234,15303.75,0.19545834494288106
1105-60-3135,60,3135,2019-11-25 10:00:00,2019-11-28 10:00:00,Plech 150x1000x,Jednotlivé položky,57691.2,50160.0,CZK,41,3.0,5890,poptavka,"Hutní materiál, kovy a slitiny",Plechy,1,3.0,0,,0.0,41,1,6682366.234,50160.0,0.13054330643148343
1105-60-2296,60,2296,2017-12-14 11:12:00,2017-12-18 10:00:00,Výpalky ,Jednotlivé položky,41857.92,36516.0,CZK,30,5.0,5957,poptavka,"Hutní materiál, kovy a slitiny",Plechy,3,18.0,0,,0.0,42,1,6718882.234,36516.0,0.12762029264712624
1105-60-2357,60,2357,2018-02-07 15:00:00,2018-02-09 12:00:00,Výpalky ,Jednotlivé položky,37232.0,36330.0,CZK,32,5.0,5957,poptavka,"Hutní materiál, kovy a slitiny",Plechy,2,10.0,0,,0.0,43,2,6755212.234,72846.0,0.024226471852170178
1105-60-2360,60,2360,2018-02-09 13:00:00,2018-02-12 14:00:00,Výpalky ,Jednotlivé položky,35442.0,4059.0,CZK,32,1.0,5957,poptavka,"Hutní materiál, kovy a slitiny",Plechy,2,2.0,0,,0.0,44,3,6759271.234,76905.0,0.8854748603351955
1105-60-2402,60,2402,2018-03-12 10:30:00,2018-03-14 07:30:00,Výpalky,Jednotlivé položky,52419.0,46665.0,CZK,29,6.0,5957,poptavka,"Hutní materiál, kovy a slitiny",Plechy,2,15.0,0,,0.0,45,4,6805936.234,123570.0,0.10976935843873405
1105-60-2430,60,2430,2018-03-28 13:15:00,2018-04-03 07:30:00,Výpalky ,Jednotlivé položky,122516.03,130572.0,CZK,33,6.0,5957,poptavka,"Hutní materiál, kovy a slitiny",Plechy,1,6.0,0,,0.0,47,6,6950335.134000001,267968.9,-0.06575441597315879
1105-60-2455,60,2455,2018-04-12 09:00:00,2018-04-13 12:00:00,Výpalky ,Jednotlivé položky,442744.4,65000.0,CZK,30,3.0,5957,poptavka,"Hutní materiál, kovy a slitiny",Plechy,4,10.0,0,,0.0,48,7,7015335.134000001,332968.9,0.853188431067677
1105-60-2493,60,2493,2018-05-09 14:00:00,2018-05-14 07:30:00,Výpalky ,Jednotlivé položky,271121.4,285124.6,CZK,30,5.0,5957,poptavka,"Hutní materiál, kovy a slitiny",Plechy,4,13.0,0,,0.0,49,8,7300459.734,618093.5,-0.05164918741198574
1105-60-2634,60,2634,2018-08-31 07:00:00,2018-09-04 07:30:00,Výpalky,Jednotlivé položky,310662.45,85902.0,CZK,34,5.0,5957,poptavka,"Hutní materiál, kovy a slitiny",Plechy,2,9.0,0,,0.0,50,9,7386361.734,703995.5,0.7234876632177465
1105-60-2717,60,2717,2018-10-29 11:00:00,2018-10-31 07:30:00,Výpalky ,Jednotlivé položky,100104.0,110250.0,CZK,31,3.0,5957,poptavka,"Hutní materiál, kovy a slitiny",Plechy,2,10.0,0,,0.0,51,10,7496611.734,814245.5,-0.10135459122512587
1105-60-2774,60,2774,2018-12-13 15:00:00,2018-12-17 07:30:00,Výpalky ,Jednotlivé položky,182070.0,22116.0,CZK,32,4.0,5957,poptavka,"Hutní materiál, kovy a slitiny",Plechy,3,13.0,0,,0.0,53,12,7663159.734,980793.5,0.8785302356236613
1105-60-2780,60,2780,2019-01-04 06:30:00,2019-01-09 10:30:00,Výpalky ,Jednotlivé položky,619710.3,386809.8,CZK,34,7.0,5957,poptavka,"Hutní materiál, kovy a slitiny",Plechy,3,23.0,0,,0.0,54,13,8049969.534,1367603.3,0.3758215734029272
1105-60-2472,60,2472,2018-04-20 11:11:00,2018-04-24 14:11:00,Výpalky ,Jednotlivé položky,1102.92,1113.84,CZK,33,3.0,5958,poptavka,"Hutní materiál, kovy a slitiny",Plechy,3,9.0,0,,0.0,56,1,8144379.374,1113.84,-0.00990099009900976
1105-60-2513,60,2513,2018-05-21 08:00:00,2018-05-23 07:30:00,Výpalky ,Jednotlivé položky,132064.54,8987.0,CZK,33,4.0,5958,poptavka,"Hutní materiál, kovy a slitiny",Plechy,4,11.0,0,,0.0,57,2,8153366.374,10100.84,0.9319499390222387
1105-60-2743,60,2743,2018-11-15 11:00:00,2018-11-19 07:30:00,Výpalky,Jednotlivé položky,234761.72,167456.92,CZK,34,5.0,5958,poptavka,"Hutní materiál, kovy a slitiny",Plechy,3,13.0,0,,0.0,58,3,8320823.294000001,177557.76,0.2866940998728412
1105-60-2901,60,2901,2019-04-11 15:30:00,2019-04-16 07:30:00,Výpalky,Jednotlivé položky,404907.72,150805.9,CZK,35,8.0,5958,poptavka,"Hutní materiál, kovy a slitiny",Plechy,7,77.0,0,,0.0,59,4,8471629.194,328363.66000000003,0.6275548907785705
1105-60-2991,60,2991,2019-07-03 09:30:00,2019-07-09 09:30:00,Výpalky,Jednotlivé položky,180682.6,46359.04,CZK,35,7.0,5958,poptavka,"Hutní materiál, kovy a slitiny",Plechy,4,26.0,0,,0.0,60,5,8517988.234000001,374722.7,0.7434227756297507
1105-60-2649,60,2649,2018-09-11 11:00:00,2018-09-12 11:00:00,Plechy P8-1500x,Jednotlivé položky,32881.4304,30168.649,CZK,38,8.0,6101,poptavka,"Hutní materiál, kovy a slitiny",Plechy,1,10.0,0,,0.0,61,1,8548156.883,30168.649,0.08250192789666463
1105-60-2794,60,2794,2019-01-15 14:30:00,2019-01-18 08:00:00,Plechy nerez,Jednotlivé položky,135334.4,143338.56,CZK,40,4.0,6102,poptavka,"Hutní materiál, kovy a slitiny",Plechy,2,19.0,0,,0.0,62,1,8691495.443,143338.56,-0.05914357325262464
1105-60-2809,60,2809,2019-01-28 13:30:00,2019-01-30 13:00:00,Plechy a ostatn,Jednotlivé položky,615782.5101,71036.01,CZK,40,11.0,6102,poptavka,"Hutní materiál, kovy a slitiny",Plechy,12,69.0,0,,0.0,63,2,8762531.453,214374.57,0.8846410723999548
1105-60-3002,60,3002,2019-07-10 15:00:00,2019-07-15 14:00:00,Plechy  ,Jednotlivé položky,453568.96,105264.64,CZK,40,8.0,6103,poptavka,"Hutní materiál, kovy a slitiny",Plechy,6,37.0,0,,0.0,64,1,8867796.093,105264.64,0.76791921563592
1105-60-3066,60,3066,2019-09-23 14:00:00,2019-09-25 10:00:00,Plech tl. 40,Jednotlivé položky,39886.848000000005,40857.6,CZK,44,8.0,6197,poptavka,"Hutní materiál, kovy a slitiny",Plechy,1,12.0,0,,0.0,66,2,8952174.093,84378.0,-0.0243376463339493
1105-60-3138,60,3138,2019-11-26 14:00:00,2019-11-28 14:00:00,Plechy a ostatn,Jednotlivé položky,108022.365,5236.875,CZK,47,8.0,6197,poptavka,"Hutní materiál, kovy a slitiny",Plechy,6,24.0,0,,0.0,68,4,8964598.936,96802.843,0.9515204559722424
1105-60-2301,60,2301,2017-12-13 15:30:00,2017-12-15 12:00:00,Plechy a ostatn,Jednotlivé položky,100127.8782,12153.6,CZK,36,6.0,7116,poptavka,"Hutní materiál, kovy a slitiny",Plechy,13,33.0,0,,0.0,69,1,8976752.536,12153.6,0.8786192195571761
1105-60-2329,60,2329,2018-01-17 12:00:00,2018-01-19 10:00:00,Plechy a ostatn,Jednotlivé položky,290319.9815,2800.0,CZK,38,6.0,7120,poptavka,"Hutní materiál, kovy a slitiny",Plechy,14,47.0,0,,0.0,70,2,8979552.536,10964.8,0.990355469211822
1105-60-2442,60,2442,2018-04-05 16:00:00,2018-04-09 13:00:00,Plechy a ostatn,Jednotlivé položky,179652.50240000003,45350.91,CZK,40,10.0,7120,poptavka,"Hutní materiál, kovy a slitiny",Plechy,7,26.0,0,,0.0,71,3,9024903.446,56315.71000000001,0.7475631600219781
1105-60-2584,60,2584,2018-08-01 08:00:00,2018-08-06 13:00:00,Plechy a ostatn,Jednotlivé položky,146861.2184,14660.8,CZK,38,11.0,7120,poptavka,"Hutní materiál, kovy a slitiny",Plechy,16,85.0,0,,0.0,72,4,9039564.246,70976.51000000001,0.9001724201955825
1105-60-2628,60,2628,2018-08-29 08:00:00,2018-08-31 13:00:00,Plechy a ostatn,Jednotlivé položky,181362.24075000003,11336.64,CZK,37,8.0,7120,poptavka,"Hutní materiál, kovy a slitiny",Plechy,11,49.0,0,,0.0,73,5,9050900.886,82313.15000000001,0.9374917295181248
1105-60-2713,60,2713,2018-10-25 14:30:00,2018-10-29 14:00:00,Plechy a ostatn,Jednotlivé položky,110577.894,17161.2,CZK,40,8.0,7120,poptavka,"Hutní materiál, kovy a slitiny",Plechy,12,60.0,0,,0.0,74,6,9068062.086,99474.35,0.8448044235676979
1105-60-2839,60,2839,2019-02-19 14:00:00,2019-02-22 11:00:00,Plechy a ostatn,Jednotlivé položky,333646.2005,35879.111999999994,CZK,40,12.0,7120,poptavka,"Hutní materiál, kovy a slitiny",Plechy,12,99.0,0,,0.0,75,7,9103941.198,135353.462,0.8924635978283828
1105-60-2506,60,2506,2018-05-15 14:15:00,2018-05-18 12:00:00,Plechy nerezové,Jednotlivé položky,145216.0,132544.0,CZK,42,4.0,7380,poptavka,"Hutní materiál, kovy a slitiny",Plechy,2,12.0,0,,0.0,76,1,9236485.198,132544.0,0.0872631115028647
1105-60-2928,60,2928,2019-04-30 11:00:00,2019-05-03 08:00:00,Plech nerez,Jednotlivé položky,12069.778,11105.82,CZK,43,2.0,7380,poptavka,"Hutní materiál, kovy a slitiny",Plechy,1,2.0,0,,0.0,77,2,9247591.018,143649.82,0.0798654291735938
1105-60-2426,60,2426,2018-03-26 14:30:00,2018-03-27 14:30:00,Plech P6-1500X3,Jednotlivé položky,10533.432,11641.344,CZK,31,2.0,7923,poptavka,"Hutní materiál, kovy a slitiny",Plechy,1,2.0,0,,0.0,78,1,9259232.362,11641.344,-0.10518053375196217
1105-60-2454,60,2454,2018-04-11 10:11:00,2018-04-12 09:00:00,Plech P6-1500X3,Jednotlivé položky,11070.852,11305.536,CZK,32,1.0,7923,poptavka,"Hutní materiál, kovy a slitiny",Plechy,1,1.0,0,,0.0,79,2,9270537.898,22946.88,-0.021198368472453544
1105-60-2850,60,2850,2019-02-28 12:40:00,2019-03-04 10:00:00,Plechy ,Celková nabídka účastníka,27888.64,41184.0,CZK,40,3.0,7923,poptavka,"Hutní materiál, kovy a slitiny",Plechy,4,12.0,0,,0.0,81,4,9332621.898,85030.88,-0.4767303102625299
1105-60-2478,60,2478,2018-04-25 09:00:00,2018-05-02 11:00:00,Plechy,Jednotlivé položky,154981.0944,89413.63200000001,CZK,32,3.0,8244,poptavka,"Hutní materiál, kovy a slitiny",Plechy,3,11.0,0,,0.0,82,1,9422035.53,89413.63200000001,0.42306748867557353
1105-60-2844,60,2844,2019-03-01 10:30:00,2019-03-05 07:30:00,Výpalky,Jednotlivé položky,60600.0,59339.52,CZK,39,11.0,8244,poptavka,"Hutní materiál, kovy a slitiny",Plechy,1,18.0,0,,0.0,83,2,9481375.05,148753.152,0.020800000000000055
1105-60-2885,60,2885,2019-03-28 14:03:00,2019-04-02 08:00:00,Plech,Celková nabídka účastníka,42325.8,44849.376,CZK,41,6.0,8244,poptavka,"Hutní materiál, kovy a slitiny",Plechy,1,9.0,0,,0.0,84,3,9526224.426,193602.528,-0.05962264150943381
1105-60-2922,60,2922,2019-04-24 15:00:00,2019-04-29 08:00:00,Plechy a ostatn,Jednotlivé položky,753452.28,49212.66,CZK,41,10.0,9095,poptavka,"Hutní materiál, kovy a slitiny",Plechy,12,59.0,0,,0.0,85,2,9575437.086,54815.22,0.9346837732045883
1105-60-2950,60,2950,2019-05-23 13:30:00,2019-06-26 12:32:00,Plechy a ostatn,Jednotlivé položky,390782.8325,2928.24,CZK,39,13.0,9095,poptavka,"Hutní materiál, kovy a slitiny",Plechy,11,93.0,0,,0.0,86,3,9578365.326,57743.46,0.9925067332634169
1105-60-3156,60,3156,2019-12-17 14:30:00,2019-12-19 10:00:00,Plechy a ostatn,Jednotlivé položky,152670.574,18791.0,CZK,45,16.0,9095,poptavka,"Hutní materiál, kovy a slitiny",Plechy,12,125.0,0,,0.0,87,5,9597156.326,77699.825,0.8769179973083746
1105-60-3187,60,3187,2020-01-29 09:30:00,2020-01-31 09:30:00,Plechy a ostatn,Jednotlivé položky,95908.35,8868.93,CZK,47,14.0,9095,poptavka,"Hutní materiál, kovy a slitiny",Plechy,10,65.0,0,,0.0,88,6,9606025.256,86568.755,0.9075270297111775
